text,label,processed
aplikasi gojek membantu aku bangett tapi sedikit saran kadang gopay yang tinggal sedikit itu sayang banget tolong hadirin fitur yang mana kita bisa bagi antara cash dan gopay jadi kita bayar pakai gopay dan ditambah dengan cash juga min,positive,"['aplikasi', 'gojek', 'membantu', 'banget', 'saran', 'kadang', 'gopay', 'tinggal', 'sayang', 'banget', 'tolong', 'hadirin', 'fitur', 'cash', 'gopay', 'bayar', 'pakai', 'gopay', 'ditambah', 'cash', 'min']"
aplikasi yg bagus memudahkan dalam segala hal juga banyak promo nya jadi makin hemat,positive,"['aplikasi', 'bagus', 'memudahkan', 'promo', 'hemat']"
tolong di perbaiki di kita ngak bisa pesen makanan karna selalu balik ke menu awal,negative,"['tolong', 'perbaiki', 'enggak', 'pesan', 'makanan', 'menu']"
gmana ya bang cara buka otp kartu ponsel saya kan ke blokirtapi di wattshap masih aktif biasa nya bisa nomor otp di kirim lewat wasekarang knp gak bisa lagi ya,positive,"['bang', 'buka', 'otp', 'kartu', 'ponsel', 'blokirtapi', 'wattshap', 'aktif', 'nomor', 'otp', 'kirim', 'wasekarang', 'enggak']"
memesan makanan di gojek pun ribet mau beli aja harus pakai aplikasi berbayarudh ga ada kendaraan untuk makanan mau nya mesen di gojek malah ada aj hal yang ribetdulu gojek ga seribet ini memesan makanan dan bayar pun di tempat bisa tapi sekarang bayar pun lewat aplikasi,negative,"['memesan', 'makanan', 'gojek', 'ribet', 'beli', 'pakai', 'aplikasi', 'berbayarudh', 'enggak', 'kendaraan', 'makanan', 'mesen', 'gojek', 'ribetdulu', 'gojek', 'enggak', 'seribet', 'memesan', 'makanan', 'bayar', 'bayar', 'aplikasi']"
map nya luaaar biasaah membingungkan gk ada inisiatip utk perbaikan payaaah,positive,"['map', 'luaaar', 'biasaah', 'membingungkan', 'enggak', 'inisiatip', 'perbaikan', 'payaaah']"
mantap mudah transaksi,positive,"['mantap', 'mudah', 'transaksi']"
duh gimana sih ini udh beberapa hari ini ga pernah dapet driver setiap mesan gojek lama sekali tapi tidak ada driver yg ambil padahal di map banyak driver di sekitar titik penjemputan,positive,"['duh', 'enggak', 'driver', 'mesan', 'gojek', 'tidak', 'driver', 'ambil', 'map', 'driver', 'titik', 'penjemputan']"
gopay latter ga bisa di pake padahal jatuh tempo masih jauh limit masih banyak,positive,"['gopay', 'latter', 'enggak', 'pakai', 'jatuh', 'tempo', 'limit']"
setelah diupdatejadi gak bisa mantau apakah driver sudah benar sampai resto apa blm,negative,"['diupdatejadi', 'enggak', 'mantau', 'driver', 'benar-benar', 'resto', 'apa-apa', 'belum']"
kenapa gojek sekarang jadi sering nge bug sering banget macet,negative,"['gojek', 'nge', 'bug', 'banget', 'macet']"
menyebalkan saya order gosend malah dicancel gimana sih drivernya ini tolong dipertegas driver seperti itu jadinya nyari driver lagi membuang waktu aja,negative,"['menyebalkan', 'order', 'gosend', 'dicancel', 'drivernya', 'tolong', 'dipertegas', 'driver', 'mencari', 'driver', 'membuang']"
sangat membntu klo lagi kena macetklo lgi buru buru bekerja,positive,"['membntu', 'kena', 'macetklo', 'buru', 'buru']"
dah lah masa aku mau daftar gk bisa padahal nomor teleponnya benar cuman kode otp nya aja nggak dikirim,negative,"['deh', 'daftar', 'enggak', 'nomor', 'teleponnya', 'benar-benar', 'cuman', 'kode', 'otp', 'enggak', 'dikirim']"
aplikasi buat bayar yg susah di gunakan terkdng ga bisa bayar no sesama jopay payah ga kya dana ga pilih no buat kirim uang,negative,"['aplikasi', 'bayar', 'susah', 'terkdng', 'enggak', 'bayar', 'no', 'jopay', 'payah', 'enggak', 'kaya', 'dana', 'enggak', 'pilih', 'no', 'kirim', 'uang']"
biaya aplikasi terlalu mahal voucher promo jarang driver suka telat nganternya dan kadangkadang alamat suka berubah sendiri jadi harus double check tolong diperbaiki yah terimakasih,negative,"['biaya', 'aplikasi', 'mahal', 'voucher', 'promo', 'jarang', 'driver', 'suka', 'telat', 'nganternya', 'kadangkadang', 'alamat', 'suka', 'berubah', 'double', 'check', 'tolong', 'diperbaiki', 'terimakasih']"
gofood makin lama makin mahal biaya bungkus biaya apa lah ada aja biaya nya padahal harga di makanan sudah lebih mahal di aplikasi dibanding beli di restorannya ongkir juga sudah kena tp msh ada aja biaya lainnya di klik informasinya ternyata pake ada biaya bungkus biaya kiriman harusnya biaya kiriman sudah masuk ke ongkir kiriman,negative,"['gofood', 'mahal', 'biaya', 'bungkus', 'biaya', 'apa-apa', 'biaya', 'harga', 'makanan', 'mahal', 'aplikasi', 'dibanding', 'beli', 'restorannya', 'ongkir', 'kena', 'biaya', 'klik', 'informasinya', 'pakai', 'biaya', 'bungkus', 'biaya', 'kiriman', 'biaya', 'kiriman', 'masuk', 'ongkir', 'kiriman']"
sat set gitu cepat dan puas,positive,"['sat', 'set', 'cepat', 'puas']"
transfer make kode qr aja gak bisa pake ada kendala segala gak jelas ni applikasi,negative,"['transfer', 'memakai', 'kode', 'qr', 'enggak', 'pakai', 'kendala', 'enggak', 'jelas-jelas', 'aplikasi']"
terlalu berat bikin force close terus,negative,"['berat', 'force', 'close']"
simple efisiensi waktu,positive,"['simple', 'efisiensi']"
sangat membantu sekali dalam perjalanan dinas dan harian,positive,"['membantu', 'perjalanan', 'dinas', 'harian']"
maaf min saya kecewa dengan pelayanan gopaylater mu tiap bulan pakai limit sampe jt min selalu saya bayar ga pernah kena denda sejak upgrade malah ditolak disuruh daftar lagi desember maap maap ya minkita putusss bye,negative,"['maaf', 'min', 'kecewa', 'pelayanan', 'gopaylater', 'mu', 'pakai', 'limit', 'juta', 'min', 'bayar', 'enggak', 'kena', 'denda', 'upgrade', 'ditolak', 'disuruh', 'daftar', 'desember', 'maaf', 'maaf', 'minkita', 'putusss', 'bye']"
susah kalau mau pesankan gojek buat orang lain aplikasi sok tau udh masukan alamat bener tapi selalu otomatis di arahin ke posisi gps hp kita,negative,"['susah', 'pesankan', 'gojek', 'orang-orang', 'aplikasi', 'sok', 'masukan', 'alamat', 'otomatis', 'arahin', 'posisi', 'gps', 'hp']"
aplikasi lemot bngt setelah update buka gofood cuma muter buffering parah,negative,"['aplikasi', 'lemot', 'banget', 'update', 'buka', 'gofood', 'muter', 'buffering', 'parah']"
selalu menyediakan banyak pilihan promo dari gocar go ride gofood dan gosend dari awal ada gojek di semarang selalu pakai gojek,positive,"['menyediakan', 'pilihan', 'promo', 'gocar', 'go', 'ride', 'gofood', 'gosend', 'gojek', 'semarang', 'pakai', 'gojek']"
tolong jangan memaksakan buat update aplikasi memory hp saya full tidak mempermudah masyarakat malahan mempersulit,positive,"['tolong', 'jangan-jangan', 'memaksakan', 'update', 'aplikasi', 'memory', 'hp', 'full', 'tidak', 'mempermudah', 'masyarakat', 'mempersulit']"
respons sangat cepat pelayanan tidak mengecewakanaman dan cepat sampai tujuan,positive,"['respons', 'cepat', 'pelayanan', 'tidak', 'mengecewakanaman', 'cepat', 'tujuan']"
aplikasi nya sangat bagus mempermudah kamana mana,positive,"['aplikasi', 'bagus', 'mempermudah', 'kamana']"
udah hari ini gabisa masuk aplikasi sampai install ulang masih gabisa kenapa,negative,"['enggak bisa', 'masuk', 'aplikasi', 'install', 'ulang', 'enggak bisa']"
saya tadi pesen gofood dan pakai gofood plus tapi kok masih ada ongkir ya padahal sebelumnya walaupun ada peningkatan ongkir tetep gratis ongkir,negative,"['pesan', 'gofood', 'pakai', 'gofood', 'plus', 'ongkir', 'peningkatan', 'ongkir', 'gratis', 'ongkir']"
payah sekarang klo pesen gofood lama banget dapet driver ny ga seperti dahulu lebih cepat dapet driver di notif lagi di cariin driver sampe tunggu menit kenapa ga langsung aja kan biar cepet juga pesanan di tungguin driver terkadang resto itu tunggu driver dateng baru di buatin misal nya nyari driver menit dapet driver driver baru ke resto masa tunggu makanan sampe menit sampe jam bukan sulit dapet driver driver banyak tapi sistem gojek yang salah kebanyakan srh tunggu ga cpt,negative,"['payah', 'pesan', 'gofood', 'banget', 'driver', 'enggak', 'cepat', 'driver', 'notif', 'carikan', 'driver', 'tunggu', 'menit', 'enggak', 'langsung', 'cepat', 'pesanan', 'tungguin', 'driver', 'terkadang', 'resto', 'tunggu', 'driver', 'buatkan', 'mencari', 'driver', 'menit', 'driver', 'driver', 'resto', 'tunggu', 'makanan', 'menit', 'jam', 'bukan', 'sulit', 'driver', 'driver', 'sistem', 'gojek', 'salah', 'kebanyakan', 'srh', 'tunggu', 'enggak', 'cepat']"
aplikasi gojek sekarang kurang untuk gopayletternya karna limitnya gak bisa dipilih nominal limit gopayletternya tidak ada ribu kaya yg sebelumnya,negative,"['aplikasi', 'gojek', 'gopayletternya', 'limitnya', 'enggak', 'dipilih', 'nominal', 'limit', 'gopayletternya', 'tidak', 'ribu', 'kayak']"
sebelumnya saya membuat akun di hp yang terjual saya tidak bisa masuk dan menggunakan akun gojek di hp baru disitu tertulis harus login ke perangkat lama padahal perangkat sudah dijual gk tau dimana sekarang awalnya saya kira hanya dengan nomor hp yg masih ada email dan kata sandi sudah cukup ternyata saya tidak bisa login saldo yang ada masih utuh dan tidak bisa log in saya menghubungi cs tapi sangat lambat respon dan tidak memberikan solusi malah disarankan buat kun baru sangat kecewa,negative,"['akun', 'hp', 'terjual', 'tidak', 'masuk', 'akun', 'gojek', 'hp', 'disitu', 'tertulis', 'login', 'perangkat', 'perangkat', 'dijual', 'enggak', 'dimana-mana', 'nomor', 'hp', 'email', 'kata-kata', 'sandi', 'tidak', 'login', 'saldo', 'utuh', 'tidak', 'log', 'menghubungi', 'cs', 'lambat', 'respon', 'tidak', 'solusi', 'disarankan', 'kun', 'kecewa']"
sikap rama dan cepat tiba pesanan sesuai,positive,"['sikap-sikap', 'rama', 'cepat', 'pesanan', 'sesuai']"
sangat membantu untuk jasa pengantaran makanan dan barang,positive,"['membantu', 'jasa', 'pengantaran', 'makanan', 'barang']"
sebernya suka tp selalu kemdalanya pas menu yg dipesan tinggal seporsi tp udah terlanjur pesen dan gag bisa dibatalin kan bingung mau ganti bayar kuranganya gmn kalo mau batalin jg gag bisa rempong,negative,"['sebernya', 'suka', 'kemdalanya', 'pas', 'menu', 'dipesan', 'tinggal', 'seporsi', 'terlanjur', 'pesan', 'enggak', 'dibatalin', 'bingung', 'ganti', 'bayar', 'kuranganya', 'batalin', 'enggak', 'repot']"
good untuk perjalanan alhamdulillah peta dan rutenya akurat dan paling suka kalau ada discountnya,positive,"['good', 'perjalanan', 'alhamdulillah', 'peta', 'rutenya', 'akurat', 'suka', 'discountnya']"
biaya tambahan di gopood terlalu besar,negative,"['biaya', 'tambahan', 'gopood', 'besar-besar']"
saya baru mendaftarkan no hp di aplikasi dan sudah top up sejumlah nominal tapi tiba tiba akun saya sudah dapat alamat email yang saya ga tau kenapa ya,positive,"['mendaftarkan', 'no', 'hp', 'aplikasi', 'top', 'up', 'nominal', 'akun', 'alamat', 'email', 'enggak']"
good aplikasi memudahkan dan sangat membantu kegiatan manusia,positive,"['good', 'aplikasi', 'memudahkan', 'membantu', 'kegiatan', 'manusia']"
tolong aplikasinya diperbaiki lagi karena setelah upgrade sering freeze dan keluar tiba hingga sampai   padahal hp mumpuni sinyal   dan wifi sinyal juga bagus,negative,"['tolong', 'aplikasinya', 'diperbaiki', 'upgrade', 'freeze', 'hp', 'mumpuni', 'sinyal', 'wifi', 'sinyal', 'bagus']"
gojek makin lama semakin mahal ongkir ny sy pengguna lama sangat kecewa sekarang saya kalau naik bike bagus in drivermaxim kalau order food bagus shopee kalau antar paket pribadi bagus shopee dekat cumn   ad potongan ny lg   kalau gojek dekat   mahal bagetayo pengguna gojek saat ny pindah ke aplikasi lain yang lebih murah,negative,"['gojek', 'mahal', 'ongkir', 'pengguna', 'kecewa', 'bike', 'bagus', 'drivermaxim', 'order', 'food', 'bagus', 'shopee', 'paket', 'pribadi', 'bagus', 'shopee', 'cuman', 'potongan', 'gojek', 'mahal', 'bagetayo', 'pengguna', 'gojek', 'pindah', 'aplikasi', 'murah']"
sangat mudah transaksi apapun dan tranfer jadi lebih gampang sangat membantu sekalimesan kendaraan juga gampang dan makan juga gak repot,positive,"['mudah', 'transaksi', 'apapun', 'tranfer', 'gampang', 'membantu', 'sekalimesan', 'kendaraan', 'gampang', 'makan', 'enggak', 'repot']"
gojek semakin brkembang dengan fitur fitur yang berguna dan sangat membantu untuk setiap pengguna nya semoga semakin sukses dan terus berkarya untuk indonesia,positive,"['gojek', 'brkembang', 'fitur', 'fitur', 'berguna', 'membantu', 'pengguna', 'semoga', 'sukses', 'berkarya', 'indonesia']"
kok udah gak promo gojek lagi sihh sangat di sayangkan gk ada promo ongkir lagi,positive,"['enggak', 'promo', 'gojek', 'sayangkan', 'enggak', 'promo', 'ongkir']"
emang sih modeh hemat di gofood bagus tapi masa iya gua yg laper mesen makanan pakai mode hemat estimasi nunggunya sampe jam hellow jek gw pesen onlen biar praktis dan cepat bukan malah nunggu lama,negative,"['modeh', 'hemat', 'gofood', 'bagus', 'iya', 'gua', 'laper', 'mesen', 'makanan', 'pakai', 'mode', 'hemat', 'estimasi', 'nunggunya', 'jam', 'hellow', 'jek', 'gue', 'pesan', 'onlen', 'praktis', 'cepat', 'bukan', 'menunggu']"
setelah update kenapa   bisa cek posisi driver dimana,positive,"['update', 'cek', 'posisi', 'driver', 'dimana-mana']"
aplikasinya sebenarnya bagustapi ada yang bikin saya tidak nyaman dan kecewa pada metode pembayaran scan awalnya pembayaran scan bisa dipake tapi pas saya mau pake lagi gk bisa malah keluar peringatan wahaplikasi belum bisa lanjutmungkin fiturnya belum ada buat kamu atau aplikasi perlu di update dlu saya udh update tapi masih aja gk bisa dipake knp yaaa kok bisa gtt,positive,"['aplikasinya', 'bagustapi', 'tidak', 'nyaman', 'kecewa', 'metode', 'pembayaran', 'scan', 'pembayaran', 'scan', 'dipakai', 'pas', 'pakai', 'enggak', 'peringatan', 'wahaplikasi', 'belum', 'lanjutmungkin', 'fiturnya', 'belum', 'aplikasi', 'update', 'update', 'enggak', 'dipakai', 'gtt']"
aplikasi diperbaharui mlah gabisa manntau driver udah dmna apalagi pesan makannkya dlu lgi aja lahh skrqng mlh gabisa mantau driver,negative,"['aplikasi', 'diperbaharui', 'enggak bisa', 'manntau', 'driver', 'dimana', 'pesan', 'makannkya', 'skrqng', 'enggak bisa', 'mantau', 'driver']"
update nya makin berat aplikasi nya force close mulu,negative,"['update', 'berat', 'aplikasi', 'force', 'close', 'mulu']"
untuk pelayanan gofood mode hemat sumpah lama banget ga cepet dapet driver hampir nunggu sejam an keburu laper dan gak bisa dibatalin di aplikasinya saran dong tolong tuh diperbaiki untuk pelayanan gofood,negative,"['pelayanan', 'gofood', 'mode', 'hemat', 'sumpah', 'banget', 'enggak', 'cepat', 'driver', 'menunggu', 'sejam', 'an', 'keburu', 'laper', 'enggak', 'dibatalin', 'aplikasinya', 'saran', 'tolong', 'diperbaiki', 'pelayanan', 'gofood']"
aplikasi yang sangat membantu untuk mode transportasi makan dll,positive,"['aplikasi', 'membantu', 'mode', 'transportasi', 'makan', 'dll']"
sekarang kalau order gofood dapet drivernya jauh jadi bikin lama padahal driver dekat resto jg banyak saya tanya drivernya masa sampai km pengambilannnya,negative,"['order', 'gofood', 'drivernya', 'driver', 'resto', 'drivernya', 'pengambilannnya']"
woy di keterangan promosi suruh di update setelah di update kenapa jadi mahal pilihan promonya juga hilang jangan begitu lah caranya,negative,"['woy', 'keterangan', 'promosi', 'suruh', 'update', 'update', 'mahal', 'pilihan', 'promonya', 'hilang', 'jangan-jangan']"
terlalu banyak merubah tataletak fitur dan terkesan berantakan tdk user friendly,positive,"['merubah', 'tataletak', 'fitur', 'terkesan', 'berantakan', 'tidak', 'user', 'friendly']"
sedikit sulit dlm mencari lokasi menetukan titik rmh sendiri pun gak bisa sampai hr ini,positive,"['sulit', 'mencari', 'lokasi', 'menetukan', 'titik', 'rumah', 'enggak']"
baguslah sudah ada sdkit peningkatan dgn adain promo semoga dgn by layanan yg kt byr perpesananorder bener bisa bermanfaat buat gojek nya jadi nggak perlu demo lagi yg katax tarifx kemurahan soalnya by layann itu kan udh dibebanin   pembeli ky kita pengguna gojk custmr gitu lumayan kan     loh itupun blm ditambahin ongkir lohyg kt byr sbrnya agak komlpain ya menurutku by layann ini terlalu besar mungkin sebaiknya sekitaran     ajajadi biar bisa ngetip mang gojekx,positive,"['baguslah', 'peningkatan', 'mengadakan', 'promo', 'semoga', 'by', 'layanan', 'byr', 'perpesananorder', 'bermanfaat', 'gojek', 'enggak', 'demo', 'katax', 'tarifx', 'kemurahan', 'by', 'layann', 'dibebanin', 'pembeli', 'kaya', 'pengguna', 'gojk', 'custmr', 'lumayan', 'itupun', 'belum', 'ditambahin', 'ongkir', 'lohyg', 'byr', 'sbrnya', 'komlpain', 'menurutku', 'by', 'layann', 'besar-besar', 'sekitaran', 'ajajadi', 'ngetip', 'gojekx']"
pesan gofood dengan argo hemat bisa menit lebih nunggu nya keburu pingsan perbaiki atau hapus,negative,"['pesan', 'gofood', 'argo', 'hemat', 'menit', 'menunggu', 'keburu', 'pingsan', 'perbaiki', 'hapus']"
terima kasih untuk promo yang selalu disiapkan tim gojek sangat membantu kami yang kaum mendang mending,positive,"['terima', 'kasih', 'promo', 'disiapkan', 'tim', 'gojek', 'membantu', 'kaum', 'mendang', 'mending']"
akun gopayplus saya di jadikan gopay reguler lagi tidak ada alasan kenapa gopay saya di jadikan gopay reguler dan saya sudah mencoba untuk membuat gopayplustetapi selalu di tolakdengan alasan id saya sudah pernah di daftarkan di gopayplus sedangkan akun yang saya pakai itu adalah akun driver gojek tolonglah balikin akun saya,negative,"['akun', 'gopayplus', 'jadikan', 'gopay', 'reguler', 'tidak', 'alasan', 'gopay', 'jadikan', 'gopay', 'reguler', 'mencoba', 'gopayplustetapi', 'tolakdengan', 'alasan', 'id', 'daftarkan', 'gopayplus', 'akun', 'pakai', 'akun', 'driver', 'gojek', 'tolonglah', 'balikin', 'akun']"
sangat membantu semoga semakin lebih baik dalam pelayanan,positive,"['membantu', 'semoga', 'pelayanan']"
cara hubungi cs gojek gmna yah sqya mau cancel gosend saya yg pertama karena salah alamat namun tdk bisa dicancel di pusat bantuan tdk ada opsi,negative,"['hubungi', 'cs', 'gojek', 'sqya', 'cancel', 'gosend', 'salah', 'alamat', 'tidak', 'dicancel', 'pusat', 'bantuan', 'tidak', 'opsi']"
driver gocar kalo perjalanan dekat gak pernah mau ambil sampe kali pencarian giliran yg jauh baru mau,negative,"['driver', 'gocar', 'perjalanan', 'enggak', 'ambil', 'kali', 'pencarian', 'giliran']"
pelayanan nya baik harga kompetitif dan sering banyak diskon,positive,"['pelayanan', 'harga', 'kompetitif', 'diskon']"
order sekarang lebih lama karena estimasi ya kelamaanyang nama ya orang mau order makanan dll pasti ingin cepat sampai ini malah tambah lama perbaiki agar cs tdk terlalu nunggu lamaklo bisa jgn terlalu lamaklo masih lama juga mending order ketetangga,negative,"['order', 'estimasi', 'kelamaanyang', 'nama-nama', 'orang-orang', 'order', 'makanan', 'dll', 'cepat', 'perbaiki', 'cs', 'tidak', 'menunggu', 'lamaklo', 'jangan', 'lamaklo', 'mending', 'order', 'ketetangga']"
sangat mengecewakan mohon di optimalkan aplikasinya di bagian jaringan karna jaringan saya full bar   semuanya nyala kenceng di aplikasi sebelah inisial grb bisa lancar jaya tapi selalu buffering bahkan gabisa order di aplikasi ini,negative,"['mengecewakan', 'mohon', 'optimalkan', 'aplikasinya', 'jaringan', 'jaringan', 'full', 'bar', 'nyala', 'kencang', 'aplikasi', 'sebelah', 'inisial', 'grb', 'lancar', 'jaya', 'buffering', 'enggak bisa', 'order', 'aplikasi']"
