text,label,processed
"Ahok-Djarot kalah dalam pilkada, tapi menang dalam menjaga integritas berdemokrasi Pancasila. Bangga! <SMILING FACE WITH HEART-EYES> #JakartaGubernurBaru #PilkadaDKI",positive,"['ahokdjarot', 'kalah', 'pilkada', 'menang', 'menjaga', 'integritas', 'berdemokrasi', 'pancasila', 'bangga', 'smiling', 'face', 'with', 'hearteyes']"
Kepada Pendukung #BaDja #AhokDjarot kita tidak usah terprovokasi dan jangan mengotori tangan2 kita dengan Hal2 yang mengandung NAZIS <Heavy Check Mark> <Heavy Check Mark>,positive,"['pendukung', 'tidak', 'terprovokasi', 'jangan-jangan', 'mengotori', 'tangan', 'mengandung', 'nazis', 'heavy', 'check', 'mark', 'heavy', 'check', 'mark']"
"Ingat kita pilih pelayan warga, bukan pemimpin agama di JKT. Pilih yang jelas BAIK, JUJUR dan BERSIH <Heavy Check Mark> <Heavy Check Mark> #AhokDjarot #debatpilkadadki",positive,"['pilih', 'pelayan', 'warga', 'bukan', 'pemimpin', 'agama', 'jakarta', 'pilih', 'jelas-jelas', 'jujur', 'bersih', 'heavy', 'check', 'mark', 'heavy', 'check', 'mark']"
"Banyak pemimpin agama yang baik. Tapi pelayan warga yang JUJUR, BERSIH dan KERJA NYATA, cuma <Victory Hand> <Victory Hand> @AhokDjarot #DebatPilkadaDKI",positive,"['pemimpin', 'agama', 'pelayan', 'warga', 'jujur', 'bersih', 'kerja', 'nyata', 'victory', 'hand', 'victory', 'hand']"
#djarotsupportpersija Luar Biasa #AhokDjarot #BaDjaBeragam,positive,[]
Jangan lupa coblos pemimpin yang pekerja keras <Victory Hand> <Victory Hand> #AhokDjarot #AniesSandi #JakartaPunyaSemua,positive,"['jangan-jangan', 'lupa', 'coblos', 'pemimpin', 'pekerja', 'keras', 'victory', 'hand', 'victory', 'hand']"
masih berama dalang enthus #AhokDjarot #AhokDjarotLebihBaik #enthus #salamduajari,positive,"['berama', 'dalang', 'enthus']"
#Jelas membawa manfaat untuk umat. Komitmen #AhokDjarot <Victory Hand> <Victory Hand> untuk Umat Islam - https://kask.us/ioQK2  #ForumKaskus via #KASKUS,positive,"['membawa', 'manfaat', 'umat', 'komitmen', 'victory', 'hand', 'victory', 'hand', 'umat', 'islam', 'via']"
Haha..kerja nyata #AhokDjarot <Victory Hand> <Victory Hand>,positive,"['hahakerja', 'nyata', 'victory', 'hand', 'victory', 'hand']"
Baju Seragam buat nyoblos sudah siap nih teman-teman... #pilkadadki #ahokdjarot… https://www.instagram.com/p/BS3xZkflwVZ/,positive,"['baju', 'seragam', 'nyoblos', 'temanteman']"
#gue2 #kami2 #ahokdjarot #tetapahokdjarot #suarakankebenaran #weedbegoodtogether #katakitaig https://www.instagram.com/p/BS3mqF8lxNP/,positive,[]
"karena #AhokDjarot  <Victory Hand> <Victory Hand>  terbukti berkinerja bagus, bersih, anti korupsi & memperjuangkan keadilan",positive,"['victory', 'hand', 'victory', 'hand', 'terbukti', 'berkinerja', 'bagus', 'bersih', 'anti', 'korupsi', 'memperjuangkan', 'keadilan']"
Marilah Kemari (@ahokdjarot  <Victory Hand> <Victory Hand>  disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow,positive,"['marilah', 'kemari', 'victory', 'hand', 'victory', 'hand', 'cover', 'by', 'citra', 'alain']"
SAYA 2 <Victory Hand> #AHOKDJAROT #BA2JA (at Toba Dream),positive,"['victory', 'hand', 'at', 'toba', 'dream']"
Ahok-Djarot  <Victory Hand> <Victory Hand>  Meroket. #ahok #djarot #ahokdjarot #pilkada #election #pilkadadki2017 #gubernur… https://www.instagram.com/p/BS3diVJBTna/,positive,"['ahokdjarot', 'victory', 'hand', 'victory', 'hand', 'meroket']"
INI! #Ahok #AhokDjarot,positive,[]
"Walaupun banyak cobaan yang menimpa pak ahok, mundur 1 langkah maju 1000 langkah untuk menjadikan jakarta lebih maju lagi <Trophy> #ahokdjarot",positive,"['cobaan', 'menimpa', 'ahok', 'mundur', 'langkah', 'maju', 'langkah', 'menjadikan', 'jakarta', 'maju', 'trophy']"
#AhokDjarot <Victory Hand> <Victory Hand> ,positive,"['victory', 'hand', 'victory', 'hand']"
jakarta tidak butuh gubernur yang pandai bermain kata2.. jakarta butuh gubernur yang bekerja nyata <Victory Hand> <Victory Hand>  #AhokDjarot,positive,"['jakarta', 'tidak', 'butuh', 'gubernur', 'pandai', 'bermain', 'kata-kata', 'jakarta', 'butuh', 'gubernur', 'nyata', 'victory', 'hand', 'victory', 'hand']"
Siaran langsung pak Ahok  <grining face with smile eye>  #ahok #ahokdjarot https://www.instagram.com/p/BS3YHWsgAk7/,positive,"['siaran', 'langsung', 'ahok', 'grining', 'face', 'with', 'smile', 'eye']"
Ahok di Net Ahok di ini talkshow #AhokDjarot #JakartaPunyaSemua #temenahok #ahokdjarotmenang #JakartaKece,positive,"['ahok', 'net', 'ahok', 'talkshow']"
"benar deh ,ikhlas kok #ahokdjarot tidak jadi gubernur beliau sudah tujukkan cara berdemokrasi, dan jadi sosok pemimpin yang berintregitas",positive,"['benar-benar', 'deh', 'ikhlas', 'tidak', 'gubernur', 'beliau', 'tujukkan', 'berdemokrasi', 'sosok', 'pemimpin', 'berintregitas']"
"Kata babe pilih nomor 2 <Victory Hand> <Victory Hand> <Victory Hand> #ahokdjarot basukibtp @Kebagusan,pala Soang https://www.instagram.com/p/BS3SLRFgFVb/",positive,"['kata-kata', 'babe', 'pilih', 'nomor', 'victory', 'hand', 'victory', 'hand', 'victory', 'hand', 'basukibtp', 'kepala', 'soang']"
"#AhokDjarot hasil kerja nyata,hasil kerja sudah banyak yang terselesaikan, gak pakai janji2 lagi,tinggal meneruskan yang lain  <Victory Hand> <FOLDED HANDS> <Fire>",positive,"['hasil', 'kerja', 'nyatahasil', 'kerja', 'terselesaikan', 'enggak', 'pakai', 'janji', 'lagitinggal', 'meneruskan', 'victory', 'hand', 'folded', 'hands', 'fire']"
Menjadi cerdas dan berpikir jernih #AhokDjarot #Putaran2Menang,positive,"['cerdas', 'berpikir', 'jernih']"
#KawalC6CoblosNo2 kawal #AhokDjarot #Putaran2Menang <Victory Hand> <Victory Hand>,positive,"['kawal', 'victory', 'hand', 'victory', 'hand']"
Cuma ahok jarot yang bisa membereskan jakarta karena tahu apa yang dilakukan <FOLDED HANDS> <FOLDED HANDS> .Bukan calon yang cuma ngayal sama jualan kipas.,positive,"['ahok', 'jarot', 'membereskan', 'jakarta', 'apa-apa', 'folded', 'hands', 'folded', 'hands', 'bukan', 'calon', 'mengkhayal', 'jualan', 'kipas']"
Begini Program Ahok-Djarot <Victory Hand> <Victory Hand> Ajak Warga Bekerja Baca selengkapnya #Ahok #Ahokdjarot,positive,"['program', 'ahokdjarot', 'victory', 'hand', 'victory', 'hand', 'ajak', 'warga', 'baca', 'selengkapnya']"
#JakartaBersuriah ala ustad cang haris.. pilih #AhokDjarot <Victory Hand> jangan lupa No. 2 pilih yang islami asli berakhlaq dan sudah haji.. Haji Djarot,positive,"['ala', 'ustad', 'cang', 'haris', 'pilih', 'victory', 'hand', 'jangan-jangan', 'lupa', 'no', 'pilih', 'islami', 'asli', 'berakhlaq', 'haji', 'haji', 'djarot']"
Di hari2 terakhir ini saya usul team pak @basuki_btp bergerak di #JAKARTATIMUR #AhokDjarot #Kami2 untuk sosialisasi ProgramKerja  <FOLDED HANDS> <FOLDED HANDS>,positive,"['usul', 'team', 'btp', 'bergerak', 'sosialisasi', 'programkerja', 'folded', 'hands', 'folded', 'hands']"
<lovered> Nama yang Indah <lovered> Nama masjid baru pemkot Jakarta MASJID RAYA KH HASYIM ASHARI. @nu_online @NahdlatulOelama #AhokDjarot,positive,"['lovered', 'nama-nama', 'indah', 'lovered', 'nama-nama', 'masjid', 'pemkot', 'jakarta', 'masjid', 'raya', 'kah', 'hasyim', 'ashari', 'online']"
Lebih baik jadi dosen yang dibanggakan dari pada berharap jadi Gubernur dengan cara yang membohongi rakyat dan diri sendiri. #pilkadadki2017,negative,"['dosen', 'dibanggakan', 'berharap', 'gubernur', 'membohongi', 'rakyat']"
Kalau saya sih malu ngakunya juga @aniesbaswedan ...,negative,"['malu', 'ngakunya']"
Kenapa pak @prabowo Berterimakasi pada #FPI setelah @aniesbaswedan @sandiuno Memenangkan #PilkadaDki2017 pengamat politik mana pengamat.,negative,"['berterimakasi', 'memenangkan', 'pengamat', 'politik', 'pengamat']"
"Daftar rumah baru di jakarta yang DP nya 0-Rp Kalau gak terealisasi, kau tanggung janji kau di akhirat nanti,,, #pilkadaDKI2017 #pathdaily",negative,"['daftar', 'rumah', 'jakarta', 'dp', 'rp', 'enggak', 'terealisasi', 'kau', 'tanggung', 'janji', 'kau', 'akhirat']"
"Kalian dijanjikan ini itu sama calon gubenur baru. jangan lupa tagih janjinya, Jakarta butuh kerja nyata bukan sekedar janji #pilkada",negative,"['dijanjikan', 'calon', 'gubenur', 'jangan-jangan', 'lupa', 'tagih', 'janjinya', 'jakarta', 'butuh', 'kerja', 'nyata', 'bukan', 'sekedar', 'janji']"
"Bagi yang precariat kayak aku ini, dp rumah 0% lumayan membantu. Jadi pasti aku tagih! #pilkadadki2017",negative,"['precariat', 'kayak', 'dp', 'rumah', 'lumayan', 'membantu', 'tagih']"
Harus menerima hasil ini dengan lapang dada. #PilkadaDKI2017,negative,"['menerima', 'hasil', 'lapang', 'dada']"
Sedih... Tetap Optimis ya Jakartaku #pilkadaDKI2017,negative,"['sedih', 'optimis', 'jakartaku']"
Kalo gitu aku mau tagih program DP 0% dari Anies-Sandi #PilkadaDKI #pilkadadki2017,negative,"['tagih', 'program', 'dp', 'aniessandi']"
"Sabtu kerja&ngobrol tentang #pilkadaDKI,ternyata ketua RW di komplek rumah teman saya super maksa warga pilih Anies demi janji 3 Milyar",negative,"['sabtu', 'kerjangobrol', 'ketua', 'rw', 'komplek', 'rumah', 'teman', 'super', 'maksa', 'warga', 'pilih', 'anies', 'janji', 'milyar']"
Takut kalah jadi buruan bagi-bagi sembako. Kayanya lebih cocok jadi pegawai bulog kaleee. Colek @kpu_dki @KPU_RI @jokowi #PilkadaDKI2017,negative,"['takut', 'kalah', 'buruan', 'bagibagi', 'sembako', 'kayanya', 'cocok', 'pegawai', 'bulog', 'kali', 'colek', 'dki', 'ri']"
Jenazah ditolak.  Abis solat diusir. Yang dagang di usir. Agama jadi jualannya politik. Mantavvv jiwa Cara lu..  #pilkadadki2017 #pilkada,negative,"['jenazah', 'ditolak', 'habis', 'solat', 'diusir', 'dagang', 'usir', 'agama', 'jualannya', 'politik', 'mantavvv', 'jiwa', 'lu']"
"Tapi lawan Ahok sekarang jelas tidak lebih baik, malah lebih buruk. Track record kurang, komitmen memberantas korupsi nihil. #PilkadaDKI2017",negative,"['lawan', 'ahok', 'jelas-jelas', 'tidak', 'buruk', 'track', 'record', 'komitmen', 'memberantas', 'korupsi', 'nihil']"
"Mungkin maksud Anies, prostitusi dan perjudian di Kalijodo harus tertata rapih -> http://megapolitan.kompas.com/read/2017/04/15/19414861/ani",negative,"['maksud', 'anies', 'prostitusi', 'perjudian', 'kalijodo', 'tertata', 'rapi']"
"Ih serem, terus nanti bilangnya di pitenah...#Gue2 #BaDjaUntukJakarta #pilkadadki2017",negative,"['ih', 'seram', 'bilangnya', 'pitenah']"
"Pak @aniesbaswedan sekarang kan lagi masa tenang, kok team sukses bapak masih kerja ya? Bagi2 bunga segala lagi #pilkadadki2017",negative,"['tenang', 'team', 'sukses', 'kerja', 'bunga']"
"Terlalu tidak bisa diaplikasikan, program2 paslon 3. Bahkan cenderung tidak bisa nyambung dalam bahasa teknisnya. Sangat prihatin",negative,"['tidak', 'diaplikasikan', 'program', 'paslon', 'cenderung', 'tidak', 'menyambung', 'bahasa', 'teknisnya', 'prihatin']"
semoga Allah SWT memberikan rahmat bagi yang mendzolimi sesama. #prihatin #pilkadadki2017,negative,"['semoga', 'allah', 'swt', 'rahmat', 'mendzolimi']"
"Anis persis kayak orang jualan sabun wangi dipasar, kalau ngomong pinter tapi tidak pernah mandi"" #pilkadadki2017",negative,"['anis', 'persis', 'kayak', 'orang-orang', 'jualan', 'sabun', 'wangi', 'dipasar', 'mengomong', 'pintar', 'tidak', 'mandi']"
"Jika nanti punya pemimpin yang ingkar, jangan heran, karena pada tuhan pun manusia itu seringkali ingkar!! #pilkadadki2017",negative,"['pemimpin', 'ingkar', 'jangan-jangan', 'heran', 'tuhan', 'manusia', 'seringkali', 'ingkar']"
Fasisme musuh demokrasi. @aniesbaswedan merangkul dua sekaligus: Islamisme & orang2 Orde Baru. #PilkadaDKI2017 #DebatFinalPilgubDKI,negative,"['fasisme', 'musuh', 'demokrasi', 'merangkul', 'islamisme', 'orang-orang', 'orde']"
Bapak @basuki_btp Pemenang PILKADA 2017 @AhokDjarot BangunDki @AniesBaswedanID jangan STRES  kalau GATOT(gagal total)#pilkadadki2017,negative,"['btp', 'pemenang', 'pilkada', 'bangundki', 'jangan-jangan', 'stres', 'gatotgagal', 'total']"
"Lagi2 bicaramu ngawur tanpa fakta, jangan asal ngomong @aniesbaswedan @sandiuno @basuki_btp @RoryAsyari #pilkadadki2017 #debatpilkadadki",negative,"['bicaramu', 'ngawur', 'fakta', 'jangan-jangan', 'mengomong', 'btp']"
Pilkada telah ditutup dengan Debat (kusir) yang kusut kualitasnya. Debat terparah. #debatfinalpilkadadki #pilkadadki2017 #AhokDjarotDiRosi,negative,"['pilkada', 'ditutup', 'debat', 'kusir', 'kusut', 'kualitasnya', 'debat', 'terparah']"
"Baru kali ini kau terlihat arogan pak Anies, saya menjadi tidak yakin untuk memilihmu #pilkadadki2017",negative,"['kali', 'kau', 'arogan', 'anies', 'tidak', 'memilihmu']"
"Setelah KO di beberapa Polling, kini mereka goreng soal KPUD tidak netral, kamvreetttt.... #pilkadadki2017 #debatfinalpilkadadki #OkeOce",negative,"['polling', 'goreng', 'kpud', 'tidak', 'netral', 'kamvreetttt']"
"program asal ngomong begini jadinya, pemotongan warga #pilkadadki2017 #pilkadadkijakarta2017 #asalngomomg",negative,"['program', 'mengomong', 'pemotongan', 'warga']"
"Waaaah ternyata dia sudah sadar, kalo selama ini salah pilih #BasukiDjarot @ahok_btp @AhokDjarot #pilkadadkijakarta2017 #PILKADADKI2017",negative,"['waaaah', 'sadar', 'salah', 'pilih', 'btp']"
Belajar mulai dari yang sederhana: Kursi dipakai untuk duduk. Tapi sejak kapan meja jadi tempat duduk? Pantas aja jadi Mendikbud dipecat!,negative,"['belajar', 'sederhana', 'kursi', 'dipakai', 'duduk', 'meja', 'duduk', 'mendikbud', 'dipecat']"
"Lho, Lagu Anies-Sandi Menjiplak Nyanyian Yahudi? http://m.jpnn.com/news/lho-lagu-anies-sandi-menjiplak-nyanyian-yahudi  #HashemMelech",negative,"['lho', 'lagu', 'aniessandi', 'menjiplak', 'nyanyian', 'yahudi']"
Didiklah orang muda dengan akhlak dan integritas. Bukan ambisi kotor dan fitnah. Jangan omong doang. #pilkadadki2017,negative,"['didiklah', 'orang-orang', 'muda', 'akhlak', 'integritas', 'bukan', 'ambisi', 'kotor', 'fitnah', 'jangan-jangan', 'omong', 'doang']"
#PilkadaDKI2017 Anies Dipolisikan karena Sebut #Ahok-Djarot Gusur 300 Titik di DKI http://detik.id/6Lraph,negative,"['anies', 'dipolisikan', 'djarot', 'gusur', 'titik', 'dki']"
Siapa menebar FITNAH dia akan menuai KALAH #pilkadadki2017,negative,"['menebar', 'fitnah', 'menuai', 'kalah']"
Pemimpin yang Tegas ataukah Pemimpi yang Tega #PilkadaDKI2017,negative,"['pemimpin', 'pemimpi', 'tega']"
"Lah, Ini Malah Ada Pelatihan OK-OCE Sabun Al-Maidah http://m.jpnn.com/news/lah-ini-malah-ada-pelatihan-ok-oce-sabun-al-maidah  #Pilka",negative,"['pelatihan', 'okoce', 'sabun', 'almaidah']"
Jangan kotori Lagi Balai Kota dengan Karangan Bunga http://obsessionnews.com @habiburokhman #AhokDjarot #Ahok #Anies #AniesSandi #MayDay2017,negative,"['jangan-jangan', 'kotori', 'balai', 'kota', 'karangan', 'bunga']"
Bukan timses #AniesSandi,negative,"['bukan', 'timses']"
cara kampanye #Anies membuat Menteri agama mengeluarkan peraturan larangan kampanye di rumah ibadah. sdh jelas #AniesSandi menang karna SARA,negative,"['kampanye', 'menteri', 'agama', 'mengeluarkan', 'peraturan', 'larangan', 'kampanye', 'rumah', 'ibadah', 'jelas-jelas', 'menang', 'sara']"
"Haha #AniesSandi kuoata saya banyak pak, pakai #telkomsel emang situ beliin saya pulsa atau beliin saya kuota",negative,"['haha', 'kuoata', 'pakai', 'situ', 'membelikan', 'pulsa', 'membelikan', 'kuota']"
"Perayaan kemenangan #AniesSandi, tidak pakai papan kembang, tapi pakai kambiang â€” merasa bersyukur di Abunawas... http://fb.me/89nIV8t2r",negative,"['perayaan', 'kemenangan', 'tidak', 'pakai', 'papan', 'kembang', 'pakai', 'kambiang', 'bersyukur', 'abunawas']"
Surat kocak Untuk Anies ... #indoharian #aniessandi #gubernurpilihan #gagalmoveone #suratrakyat #AniesSandiGubernurKita #gubernurdki,negative,"['surat', 'kocak', 'anies']"
"Bikin Macet, Warga Kelapa Gading Harap Proyek Tidak Mangkrak https://goo.gl/nlm8Xl  #AniesSandi #KelapaGading",negative,"['macet', 'warga', 'kelapa', 'gading', 'harap', 'proyek', 'tidak', 'mangkrak']"
#Pesta #Kembang dan #Lemper #Ayam http://obsessionnews.com #Ahok #AhokDjarot #Anies #AniesSandi #AniesSandiGubernurKita #PilkadaDKI #Jakarta,negative,[]
Anies-Sandi Dinilai Loyo sehingga Berpotensi Dikangkangi Ormas Garis Keras http://bit.ly/2p3jbgb  #AniesSandi,negative,"['aniessandi', 'dinilai', 'loyo', 'berpotensi', 'dikangkangi', 'ormas', 'garis', 'keras']"
"Kalo cari suami tuh cari aja team keamanan #aniessandi.. Kotak aja djagain, apalagi kamu",negative,"['cari', 'suami', 'cari', 'team', 'keamanan', 'kotak', 'djagain']"
Dua Program Ahok yang akan Dibatalkan Anies Anies-Sandi Ahok Djarot #GubernurJakarta #AniesSandi #Ahok,negative,"['program', 'ahok', 'dibatalkan', 'anies', 'aniessandi', 'ahok', 'djarot']"
#Ahok Sang Pemimpin #Bajingan Tumbang di #PilkadaDK2017  http://obsessionnews.com #AyoPenjarakanAhok #AniesSandi #aniessandimenang,negative,"['sang', 'pemimpin', 'tumbang']"
#ILCMerajutJakartaKembali Semoga bikin damai.. #AhokForBali1 Ada apa yaa... Kecikampek aja brow ada rumah #dp0 kayak programnya #aniessandi,negative,"['semoga', 'damai', 'apa-apa', 'kecikampek', 'brow', 'rumah', 'kayak', 'programnya']"
"walupun bukan orangJakarta, saya juga tidak pernah menyesal dan rugi dukung #AniesSandi Ayo kapan lagi bagi2 uang&sembako non pilkada??pret",negative,"['walupun', 'bukan', 'orangjakarta', 'tidak', 'menyesal', 'rugi', 'dukung', 'ayo', 'uangsembako', 'non', 'pilkadapret']"
Trus menyalahkan #AniesSandi .... sebuah sikap tak paham aturan. Gubernur sekarang siapa? @basuki_btp,negative,"['menyalahkan', 'sikap-sikap', 'paham', 'aturan', 'gubernur', 'btp']"
Program Anies-Sandi Dianggap Menyulitkan https://goo.gl/2ADg8E  #AniesSandi #KelapaGading,negative,"['program', 'aniessandi', 'dianggap', 'menyulitkan']"
Blunder sekali Pak @jokowi jika benar menteri dari PAN akan DITENDANG gara-gara dukung #AniesSandi & isu #AhokPenistaAgama masuk kabinet,negative,"['blunder', 'benar-benar', 'menteri', 'ditendang', 'garagara', 'dukung', 'isu', 'masuk', 'kabinet']"
"Pendukung #AniesSandi Tim #ASBAK Siap Melakukan SEGALANYA.. ""MENEBAR FITNAH"" sana sini Demi kemenangan Anies..",negative,"['pendukung', 'tim', 'menebar', 'fitnah', 'kemenangan', 'anies']"
sedikit pun kami tidak pernah #AniesSandi menjanjikan rumah DP 0% itu berbentuk #Rusun yang kami tau rumah berbentuk horisontal #SaveDP0%,negative,"['tidak', 'menjanjikan', 'rumah', 'dp', 'berbentuk', 'rumah', 'berbentuk', 'horisontal']"
Sistem Amankan APBD oleh Ahok yang sudah berjalan ini jangan dihilangkan ya #AniesSandi Karena PASTI ada sesuatu jka di utak utik,negative,"['sistem', 'amankan', 'apbd', 'ahok', 'berjalan', 'jangan-jangan', 'dihilangkan', 'jka', 'utak', 'utik']"
Ini bukan janji #AniesSandi lho! Tapi janjinya mas @jokowi. Mohon kawal terus.,negative,"['bukan', 'janji', 'lho', 'janjinya', 'mas', 'mohon', 'kawal']"
#Anies #Baswedan Penganut #Islam #Radikal atau #Moderat? http://obsessionnews.com,negative,['penganut']
#aniessandi 1 periode saja.,negative,['periode']
@MarissaAnita kamu gunakan sebutan EKSTRIMIS kepada tim #AniesSandi itu persis sama dengan PENJAJAH BELANDA perang melawan mereka!,negative,"['sebutan', 'ekstrimis', 'tim', 'persis', 'penjajah', 'belanda', 'perang', 'melawan']"
"Mungkin, situs http://fitnahlagi.com  masih perlu dipertahankan, selama #AniesSandi belum dilantik. Untuk counter hoax. Cc: @JktMajuBersama",negative,"['situs', 'dipertahankan', 'belum', 'dilantik', 'counter', 'hoax', 'cc']"
Kapan nih om @ruhutsitompul potong telinga #AniesSandiDKI1 #AniesSandi #islam @ILC_tvOnenews @aniesbaswedan,negative,"['om', 'potong', 'telinga', 'tvonenews']"
"#AniesSandi mampu beretorika sangat indah, DP0% TERNYATA BAYAR 6 BULAN PERTAMA DNG CICILAN LUMAYAN, DAN ITU RUMAH SUSUN,",negative,"['beretorika', 'indah', 'dp', 'bayar', 'cicilan', 'lumayan', 'rumah', 'susun']"
"Anies-Sandi Pimpin Ibu Kota, FPI akan Semakin Bertaring http://bit.ly/2p1mdBW  #PilkadaDKI #AniesSandi #FPI",negative,"['aniessandi', 'pimpin', 'kota', 'fpi', 'bertaring']"
"Sudah Curang, Kalah, itulah kekalahan yang sangat menyakitkan, Tidak bermartabat dan memalukan #politiksembako #pilkadajakarta #AniesSandi",negative,"['curang', 'kalah', 'kekalahan', 'menyakitkan', 'tidak', 'bermartabat', 'memalukan']"
"DP 0 persen ternyata beda dengan DP 0 rupiah, #AniesSandi #QEREN. lha bukannya sama2 0 ?lha 0 persen dari 350jt kan 0 rupiah ?atau beda ?",negative,"['dp', 'persen', 'beda', 'dp', 'rupiah', 'persen', 'juta', 'rupiah', 'beda']"
Hanya okee oce #okeoce solusi nya Cuma itu saja,negative,"['okee', 'oce', 'solusi']"
Mendapat surga itu tidak semudah tinggal nyoblos #AniesSandi #justsaying,negative,"['surga', 'tidak', 'semudah', 'tinggal', 'nyoblos']"
"Kadang lucu, milih #AniesSandi aja kagak tapi nagih minta rumah DP0% situ pada sehat dan waras??",negative,"['kadang', 'lucu', 'memilih', 'kagak', 'nagih', 'rumah', 'dp', 'situ', 'sehat', 'waras']"
Kasihan katanya anti reklamasi tapi kok diteruskan? Ayo dapat berapa uang bapak2 gub & wagub baru jkt? #aniessandi #bullshit #freak,negative,"['kasihan', 'anti', 'reklamasi', 'diteruskan', 'ayo', 'uang', 'gub', 'wagub', 'jakarta']"
Saran untuk #AniesSandi merealisir Transportasi terintegrasi Tiket Rp.5000 seyogianya dibicarakan dengan @PT_TransJakarta & ORGANDA & MTI,negative,"['saran', 'merealisir', 'transportasi', 'terintegrasi', 'tiket', 'rp', 'seyogianya', 'dibicarakan', 'transjakarta', 'organda', 'mati']"
