text,label,processed
sebenarnya aplikasinya bagus tapi saya baru mengalami bad experience saya melakukan cancel pesanan krn beberapa alasan kebetulan drivernya tinggal di daerah situ jadu segera setelah pesanan masuk sya langsung cancel drivernya blm jalan sama sekali pas sya mau jalan si driver hadang di depan lorong marah maki sambil ngancam padahal kalau ada opsi cancel brrti cancel orderan sah saja apalagi kalau gk nyaman sama drivernya kecewa banget gojek punya driver seperti itu,positive,"['aplikasinya', 'bagus', 'mengalami', 'bad', 'experience', 'cancel', 'pesanan', 'alasan', 'drivernya', 'tinggal', 'daerah', 'situ', 'pesanan', 'masuk', 'langsung', 'cancel', 'drivernya', 'belum', 'jalan', 'pas', 'jalan', 'driver', 'hadang', 'lorong', 'marah', 'maki-maki', 'ngancam', 'opsi', 'cancel', 'cancel', 'orderan', 'sah', 'enggak', 'nyaman', 'drivernya', 'kecewa', 'banget', 'gojek', 'driver']"
kemudahan dalam mobilisasi kantor atau personal kirim barang ataupun dokumen dengan sistem keamanan dan pembayaran yg digital menjadi kemudahan dalam kebutuhan personal ataupun bisnis bravo jek,positive,"['kemudahan', 'mobilisasi', 'kantor', 'personal', 'kirim', 'barang', 'dokumen', 'sistem', 'keamanan', 'pembayaran', 'digital', 'kemudahan', 'kebutuhan', 'personal', 'bisnis', 'bravo', 'jek']"
harusnya ketika jam sibuk lebih di tingkat kan lagi kualitasnysedangakan di apk ada beberapa driver dekat dengan titik lokasi saya tapi ini hampir jam susah dapat driver jangan samapai konsumen pindah ke lain apk kalo tiap jam sibuk seprti ini ayo semangat perbaiki kualitas nya saya percaya kalian bisa,positive,"['jam', 'sibuk', 'tingkat', 'kualitasnysedangakan', 'apk', 'driver', 'titik', 'lokasi', 'jam', 'susah', 'driver', 'jangan-jangan', 'samapai', 'konsumen', 'pindah', 'apk', 'jam', 'sibuk', 'seprti', 'ayo', 'semangat', 'perbaiki', 'kualitas', 'percaya']"
mempermudah transportasi kemana aja kalo ortu lagi sibuk atau gabisa antar ke sekolah semoga gojek makin berkembang dan bisa membantu banyak orang jika kesulitan menemukan transportasi,positive,"['mempermudah', 'transportasi', 'kemana', 'orang tua', 'sibuk', 'enggak bisa', 'sekolah', 'semoga', 'gojek', 'berkembang', 'membantu', 'orang-orang', 'kesulitan', 'menemukan', 'transportasi']"
aplikasinya sangat membantu apalagi setelah ada gopay paylaterpembayaran lancar tidak pernah telat setelah aplikasi diupgrade permohonan ditolak padahal setiap hari transaksi pakai gopay,positive,"['aplikasinya', 'membantu', 'gopay', 'paylaterpembayaran', 'lancar', 'tidak', 'telat', 'aplikasi', 'diupgrade', 'permohonan', 'ditolak', 'transaksi', 'pakai', 'gopay']"
aplikasia bagus semoga di perbanyak lagi diskon dan promoa terima kasih,positive,"['aplikasia', 'bagus', 'semoga', 'perbanyak', 'diskon', 'promoa', 'terima', 'kasih']"
sangat membantu dan pelayanan selama perjalanan menyenangkan,positive,"['membantu', 'pelayanan', 'perjalanan', 'menyenangkan']"
mohon untuk gofood tambah fitur bukti foto saat penyerahan makanan nyasar dan driver sudah menyelesaikan pesanan hanya karena ada orang yg mengaku memesan saat driver bertemu orang di titik tujuan,positive,"['mohon', 'gofood', 'fitur', 'bukti', 'foto-foto', 'penyerahan', 'makanan', 'nyasar', 'driver', 'menyelesaikan', 'pesanan', 'orang-orang', 'mengaku', 'memesan', 'driver', 'bertemu', 'orang-orang', 'titik', 'tujuan']"
seringsering promosi goreng instant nya,positive,"['seringsering', 'promosi', 'goreng', 'instant']"
sangat membantu sekali semoga diskon nya tambah sering   banyak hwkwkwk,positive,"['membantu', 'semoga', 'diskon', 'hwkwkwk']"
sudah nyaman pake gojek dari dulu selalu dapet promo semoga kedepanya promonya makin banyak lagi good,positive,"['nyaman', 'pakai', 'gojek', 'promo', 'semoga', 'kedepanya', 'promonya', 'good']"
bagus banget tapi mulohon perbaiki bagian chat nya ya kak soalnya kalok salah ketik nggak bisa di hapus,positive,"['bagus', 'banget', 'mulohon', 'perbaiki', 'chat', 'kak', 'salah', 'ketik', 'enggak', 'hapus']"
saya kecewa dengan gopaylater nyaawal ny sya ada limit tapi semnjak aplikasi terbaru ny limit saya tidak adasuruh ngajuin lagi ditgl sept tapi giliran ajuin lgi suruh tggu tgl septtambah kgak jelas aplikasi nylebih baik status ditolak permanen daripda cuma php kgak jelas,positive,"['kecewa', 'gopaylater', 'nyaawal', 'limit', 'semnjak', 'aplikasi', 'terbaru', 'limit', 'tidak', 'adasuruh', 'mengajukan', 'ditgl', 'sept', 'giliran', 'ajuin', 'suruh', 'tggu', 'tanggal', 'septtambah', 'kagak', 'jelas-jelas', 'aplikasi', 'nylebih', 'status', 'ditolak', 'permanen', 'daripda', 'php', 'kagak', 'jelas-jelas']"
mudah digunakan fungsinya juga banyak selain bisa transfer harus registrasi dulu beli koin webtoon kendaraan makan semoga kedepannya makin banyak layanan yg lain tapi sayang layanan gomart produk kurang banyak mana ongkirnya lumayan ribu padahal masih kecamatan,positive,"['mudah', 'fungsinya', 'transfer', 'registrasi', 'beli', 'koin', 'webtoon', 'kendaraan', 'makan', 'semoga', 'kedepannya', 'layanan', 'sayang', 'layanan', 'gomart', 'produk', 'ongkirnya', 'lumayan', 'ribu', 'kecamatan']"
aplikasi super lengkap semua bisa disini keren,positive,"['aplikasi', 'super', 'lengkap', 'keren-keren']"
kenapa tiba fitur gopaylater tidak terdaftar ya sejak upgrade ke plus disuruh daftar lagi tapi gagal terus,positive,"['fitur', 'gopaylater', 'tidak', 'terdaftar', 'upgrade', 'plus', 'disuruh', 'daftar', 'gagal']"
masih setia sama gojek tingkatkan terus pelayanannya ya selalu fast respon klo ada yg komplain sukses dan semakin baik kedepannya terima kasih,positive,"['setia', 'gojek', 'tingkatkan', 'pelayanannya', 'fast', 'respon', 'komplain', 'sukses', 'kedepannya', 'terima', 'kasih']"
aplikasi terjamin terpercaya bagus cepat dan amanah driver nya,positive,"['aplikasi', 'terjamin', 'terpercaya', 'bagus', 'cepat', 'amanah', 'driver']"
saya saran saya ke mimin dv gak bisa pake fiktur minta teman atau keluargga padahal dh update ke gopay plus dn apknya udh versi terbarudan saya merasa kl gopay gk bisa log akun gojek lama yg nonya mati mau log via email gk bisa dn gk ngerti caranya dan min tolong agar bisa log dengan email agar bisa ubh no gojek yg dh mati ataupum yg lama ke baru lagi min gocar di kota sampit gk ada yakl ada di kota sampit keren dh saya harap agar cepat ada di tempat saya,positive,"['saran', 'admin', 'dv', 'enggak', 'pakai', 'fiktur', 'teman', 'keluargga', 'deh', 'update', 'gopay', 'plus', 'apknya', 'versi', 'terbarudan', 'gopay', 'enggak', 'log', 'akun', 'gojek', 'nonya', 'mati', 'log', 'via', 'email', 'enggak', 'enggak', 'mengerti', 'min', 'tolong', 'log', 'email', 'ubh', 'no', 'gojek', 'deh', 'mati', 'ataupum', 'min', 'gocar', 'kota', 'sampit', 'enggak', 'yakl', 'kota', 'sampit', 'keren-keren', 'deh', 'harap', 'cepat']"
tolong diperbaiki sudsh sejak bulan terakhir saya tidak bisa memberi ulasan dan bintang pada restoran dengan keterangan server sedang sibuk terusjujur ini mengganggu saya karna kadang pesanan tidak sesuai atau saya senang dengan pesanan saya ingin sampaikan kepada resto tapi jadi terhambat karena itu mohon segera diperbaiki banyak juga saya lihat resto yg tidak ada bintang mungkin krna yg order gak bisa kasih binta kasian restonya,positive,"['tolong', 'diperbaiki', 'sudsh', 'tidak', 'ulasan', 'bintang', 'restoran', 'keterangan', 'server', 'sibuk', 'terusjujur', 'mengganggu', 'kadang', 'pesanan', 'tidak', 'sesuai', 'senang', 'pesanan', 'resto', 'terhambat', 'mohon', 'diperbaiki', 'lihat', 'resto', 'tidak', 'bintang', 'order', 'enggak', 'kasih', 'binta', 'kasihan', 'restonya']"
fasilitas gopaylater tiba tiba dihilangkan setelah pengajuan upgrade padahal udah bertahun tahun pakai dan gak pernah telat bayar sesuai jatuh tempo ada apa dengan gopaylater tapi terlepas udah gak diberi limit lagi saya ucapkan terimakasih,positive,"['fasilitas', 'gopaylater', 'dihilangkan', 'pengajuan', 'upgrade', 'bertahun', 'tahun-tahun', 'pakai', 'enggak', 'telat', 'bayar', 'sesuai', 'jatuh', 'tempo', 'apa-apa', 'gopaylater', 'terlepas', 'enggak', 'limit', 'ucapkan', 'terimakasih']"
hallo gojeksaya mau ganti nomor handphone dan email yang terdaftar di akun gojek saya karna nomer dan email nya hilang bagaimana cara nya karna ada tagihan gopaylater yang harus saya bayarmohon di respon terimakasih,positive,"['halo', 'gojeksaya', 'ganti', 'nomor', 'handphone', 'email', 'terdaftar', 'akun', 'gojek', 'nomer', 'email', 'hilang', 'tagihan', 'gopaylater', 'bayarmohon', 'respon', 'terimakasih']"
alhamdulillah aplikasi yg sangat sangat bermanfaat memudahkan berbagai aktifitas sehari pergi kemana saja jadi praktis bebas macet beli makanan tanpa perlu repot datang ke restoran dan antre serta macet di jalan,positive,"['alhamdulillah', 'aplikasi', 'bermanfaat', 'memudahkan', 'aktifitas', 'sehari', 'pergi', 'kemana', 'praktis', 'bebas', 'macet', 'beli', 'makanan', 'repot', 'restoran', 'antre', 'macet', 'jalan']"
terimakasih karena dengan adanya layanan gojek sangat membantu sekali saya yg sibuk dengan kerjaan,positive,"['terimakasih', 'layanan', 'gojek', 'membantu', 'sibuk', 'pekerjaan']"
bisa tolong jelaskan kenapa saldo paylatter saya hilang setelah upgrade bisa di kembalikan gak padahal saya baru pesen kemarin tanggal kok sudah jatuh tempo,positive,"['tolong', 'saldo', 'paylatter', 'hilang', 'upgrade', 'kembalikan', 'enggak', 'pesan', 'kemarin', 'tanggal', 'jatuh', 'tempo']"
bisa kemanapun dan pesan makanan lebih cepat,positive,"['kemanapun', 'pesan', 'makanan', 'cepat']"
aplikasi yg sangat helpfull semoga makin banyak promo ongkir biar sering pesen go food,positive,"['aplikasi', 'helpfull', 'semoga', 'promo', 'ongkir', 'pesan', 'go', 'food']"
goodtp saya saya agak kecewa sama gopaylater lebih limit saya tidak pernah tambah pada hal saya selalu bayar tepar waktu tolong diperhatikan dongthanks,positive,"['goodtp', 'kecewa', 'gopaylater', 'limit', 'tidak', 'bayar', 'tepar', 'tolong', 'diperhatikan', 'dongthanks']"
udah diedit lumayan sekarang udah bisa masuk karna liat tutorial di youtube but sedih bgt aku ajuin gopaylater selalu gagal validasi dan akun aku jarang banget dapet promo gofood,positive,"['diedit', 'lumayan', 'masuk', 'lihat', 'tutorial', 'youtube', 'but', 'sedih', 'banget', 'ajuin', 'gopaylater', 'gagal', 'validasi', 'akun', 'jarang', 'banget', 'promo', 'gofood']"
cepat tanggap dlm masalah komplain refund terima kasih gojek,positive,"['cepat', 'tanggap', 'komplain', 'refund', 'terima', 'kasih', 'gojek']"
menurut saya app go to gojek tokopedia semakin jelek manajemennya saya punya limit gopaylater tapi sudah berbulan bulan tidak bisa digunakan padahalcicilan saya sudah lama dilunasi follow up nya pun semakin tidak jelas dalam menyelesaikan masalah jadi kemungkinan besar saya akan tutup gojek gopay tokopedianya,positive,"['app', 'go', 'gojek', 'tokopedia', 'jelek', 'manajemennya', 'limit', 'gopaylater', 'berbulan', 'tidak', 'padahalcicilan', 'dilunasi', 'follow', 'up', 'tidak', 'jelas-jelas', 'menyelesaikan', 'besar-besar', 'tutup', 'gojek', 'gopay', 'tokopedianya']"
sudah oke hanya saja saranalgoritma untuk pencarian driver agar interface antar user customer dengan driver terlebih dahulu setelah nya terhubung dengan pihak merchant sehingga tidak ada alasan apapun entah ongkir murah atau nge blast atau alasan jauh atau tidak dapat driver disekitar resto kalau algoritma apik pasti dalam kondisi hujan ataupun tidak tetap jelas siklus perputaran nya tanpa merugikan siapapun dan membuat posisi goto tetap survive sebagai pelopor di negeri sendiri,positive,"['oke', 'saranalgoritma', 'pencarian', 'driver', 'interface', 'user', 'customer', 'driver', 'terhubung', 'merchant', 'tidak', 'alasan', 'apapun', 'ongkir', 'murah', 'nge', 'blast', 'alasan', 'tidak', 'driver', 'disekitar', 'resto', 'algoritma', 'apik', 'kondisi', 'hujan', 'tidak', 'jelas-jelas', 'siklus', 'perputaran', 'merugikan', 'posisi', 'goto', 'survive', 'pelopor', 'negeri']"
udah lengkap banget fiturnya cuma kurang beberapa lokasi gak ada di maps gojek tapi selebihnya udah keren tambahin promonya hehe,positive,"['lengkap', 'banget', 'fiturnya', 'lokasi', 'enggak', 'maps', 'gojek', 'selebihnya', 'keren-keren', 'tambahkan', 'promonya']"
sebenarnya bagus aplikasi ini tapi sayang sistemnya yang kadang buat bingung pernah pesan ga muncul laman gambar mobilposisi drivernya malah ke halaman awal ketika ditungguin beberapa waktu tetap ga muncul giliran diulang pesan lagi udah nunggu dititk lokasi malah dateng double pesanan,positive,"['bagus', 'aplikasi', 'sayang', 'sistemnya', 'kadang', 'bingung', 'pesan', 'enggak', 'muncul', 'laman', 'gambar', 'mobilposisi', 'drivernya', 'halaman', 'ditungguin', 'enggak', 'muncul', 'giliran', 'diulang', 'pesan', 'menunggu', 'dititk', 'lokasi', 'double', 'pesanan']"
mantep si ini aplikasi banyak promo tapi ga tau sih kedepannya masih ada apa ngga wkwk,positive,"['mantap', 'aplikasi', 'promo', 'enggak', 'kedepannya', 'apa-apa', 'enggak', 'wkwk']"
saya sangat kecewa kenapa setelah ada perintah untuk upgrad kemudian limid saya turun menjadi limid awal dulu padahal saya tidak pernah telat dan saya selalu bayar gimana cara untuk kembali seperti semula,positive,"['kecewa', 'perintah', 'upgrad', 'limid', 'turun', 'limid', 'tidak', 'telat', 'bayar']"
sampai skrg pake gojek driver nya sprti terseleksi baik dan sopanmakasihtingkatkangojek aplikasinya juga gak ribetoke,positive,"['pakai', 'gojek', 'driver', 'terseleksi', 'sopanmakasihtingkatkangojek', 'aplikasinya', 'enggak', 'ribetoke']"
untuk driver terutama goride kalau sepeda motornya sudah tdk layak jgn di paksakan cukup helm nya saja yg buat tdk nyaman gatal di kepala motornya jgn ikut ikutan gk nyaman saya suka driver yg introvert,positive,"['driver', 'goride', 'sepeda', 'motornya', 'tidak', 'layak', 'jangan', 'paksakan', 'helm', 'tidak', 'nyaman', 'gatal', 'kepala', 'motornya', 'jangan', 'ikutan', 'enggak', 'nyaman', 'suka', 'driver', 'introvert']"
sangat membantu disaat keperluan mendesak membutuhkan antar jemput,positive,"['membantu', 'disaat', 'keperluan', 'mendesak', 'membutuhkan', 'jemput']"
pas mau pembayaran mau cepat selalu muncul notif yah internetnya mati padahal sinyal internet ada diubah ke wifi juga sama mantap semoga komplain transaksi mencurigakan saya cepat direspon oleh tim gojek,positive,"['pas', 'pembayaran', 'cepat', 'muncul', 'notif', 'internetnya', 'mati', 'sinyal', 'internet', 'diubah', 'wifi', 'mantap', 'semoga', 'komplain', 'transaksi', 'mencurigakan', 'cepat', 'direspon', 'tim', 'gojek']"
gaje apk nya padahal jaringan lancar tapi sering muncul internet mati,positive,"['enggak jelas', 'apk', 'jaringan', 'lancar', 'muncul', 'internet', 'mati']"
aplikasinya bagus cuma kadang ngelag padahal sudah dibatalkan tapi masih tetap datang akhirnya saya dimarahin dikiranya nama saya samaran padahal sudah jelas kalau di akte kelahiran saya namanya kerenhapukh tapi dikira nama samaran jujur sampai sekarang saya masih sedikit trauma,positive,"['aplikasinya', 'bagus', 'kadang', 'ngelag', 'dibatalkan', 'dimarahi', 'dikiranya', 'nama-nama', 'samaran', 'jelas-jelas', 'akte', 'kelahiran', 'namanya', 'kerenhapukh', 'nama-nama', 'samaran', 'jujur', 'trauma']"
cukup bagus gojek untuk pesan motor sangat cepat,positive,"['bagus', 'gojek', 'pesan', 'motor', 'cepat']"
harihari ku sangat terbantu dengan adanya aplikasi ini baik tuk perjalanan atau pesan makanan,positive,"['harihari', 'ku', 'terbantu', 'aplikasi', 'perjalanan', 'pesan', 'makanan']"
halo bisa bantu saya saya mau bayar tagihan gopaypinjam namun gopaypinjam di aplikasi gojek tidak bisa dikliksaya sudah emailsudah telfon cs tp gak ada solusi mohon bantuannya,positive,"['halo', 'bantu', 'bayar', 'tagihan', 'gopaypinjam', 'gopaypinjam', 'aplikasi', 'gojek', 'tidak', 'dikliksaya', 'emailsudah', 'telfon', 'cs', 'enggak', 'solusi', 'mohon', 'bantuannya']"
biasanya pesan gofood pakai mode hemat cepet loosekarang mah pakai mode mode hemat lama bangetbutuh waktu hampir jam buat nyampai makanannya,positive,"['pesan', 'gofood', 'pakai', 'mode', 'hemat', 'cepat', 'loosekarang', 'mah', 'pakai', 'mode', 'mode', 'hemat', 'bangetbutuh', 'jam', 'nyampai', 'makanannya']"
mantap lancar dan nyaman,positive,"['mantap', 'lancar', 'nyaman']"
mempermudah jika butuh transportasi makanan oke bgt deh pokonyatks gojek,positive,"['mempermudah', 'butuh', 'transportasi', 'makanan', 'oke', 'banget', 'deh', 'pokonyatks', 'gojek']"
sayang banget fitur gofoodnya ga kayak disebelah masukin promo dulu terus liat totalan harga jadi saldo tuh harus keisi sesuai harga sebelum dipakein voucher baru deh bisa apply voucher,positive,"['sayang', 'banget', 'fitur', 'gofoodnya', 'enggak', 'kayak', 'disebelah', 'memasukkan', 'promo', 'lihat', 'totalan', 'harga', 'saldo', 'keisi', 'sesuai', 'harga', 'dipakein', 'voucher', 'deh', 'apply', 'voucher']"
aplikasi nya bagus harga makanan nya juga lumayan murah tapi apk ini memilih lokasi kadang asal jadi gitu ya,positive,"['aplikasi', 'bagus', 'harga', 'makanan', 'lumayan', 'murah', 'apk', 'memilih', 'lokasi', 'kadang']"
dear gopay pls lah jangan gontaganti ui beneran bagusan ui yang sebelum update kenapa gak berat ama ngeleg ui nya udah enak mau kemanamana gampang gak norak banget gak kek sekarang,positive,"['dear', 'gopay', 'pls', 'jangan-jangan', 'gontaganti', 'ui', 'benaran', 'bagusan', 'ui', 'update', 'enggak', 'berat', 'ngeleg', 'ui', 'enak', 'kemanamana', 'gampang', 'enggak', 'norak', 'banget', 'enggak', 'kayak']"
bagus kok tapi kadang kadang pas saya mesen makanan alamatnya kegantialias itu dah alamat nya di favorit loh,positive,"['bagus', 'kadang', 'kadang', 'pas', 'mesen', 'makanan', 'alamatnya', 'kegantialias', 'deh', 'alamat', 'favorit']"
seru sih tapi pas lagi naik kebanyakan tidak ajak mengobrol penumpang tapi ada yang mau mengajak ngobrol dengan topik rendom,positive,"['seru', 'pas', 'kebanyakan', 'tidak', 'ajak', 'mengobrol', 'penumpang', 'mengajak', 'mengobrol', 'topik', 'rendom']"
sudah direspon oleh gojek dan direfund thanks tolong dong driver gocar masuk tol gak izin dulu demi kepentingan dia supaya cepat sampai tapi tetep minta ganti uang tol ke kita gimana ya nolak bayar nanti drivernya marah udah di bayar tp kesel sama driver mana bawa mobilnya kebutan makin kesel deh,positive,"['direspon', 'gojek', 'direfund', 'thanks', 'tolong', 'driver', 'gocar', 'masuk', 'tol', 'enggak', 'izin', 'kepentingan', 'cepat', 'ganti', 'uang', 'tol', 'nolak', 'bayar', 'drivernya', 'marah', 'bayar', 'kesel', 'driver', 'bawa-bawa', 'mobilnya', 'kebutan', 'kesel', 'deh']"
aplikasi nya menyenangkan penjemputan cepat dan supirnya ramah bagus sekali saya suka,positive,"['aplikasi', 'menyenangkan', 'penjemputan', 'cepat', 'supirnya', 'ramah', 'bagus', 'suka']"
cukup membantu pertahankan moto dan cita nya tuk indonesia,positive,"['membantu', 'pertahankan', 'moto', 'cita', 'indonesia']"
lebih praktis dan mudah,positive,"['praktis', 'mudah']"
saya belanja di alfa pas transaksi di situ ada inbox saya dapat cash back tp saldo ko gk nambah kecewa saya,positive,"['belanja', 'alfa', 'pas', 'transaksi', 'situ', 'inbox', 'cash', 'back', 'saldo', 'enggak', 'bertambah', 'kecewa']"
